id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
1956,위 베어 베어스: 곰 브라더스,TV_Show,2015,8.7,13min,애니메이션,코미디,가족,Bobby Moynihan,Eric Edelstein,"2015년 7월 Cartoon Network에서 방영을 시작한 애니메이션. 애니메이션 제작자인 다니엘 정의 웹툰 The Three Bare Bears를 원작으로 한다. 부모 없이 자란 곰 삼형제인 그리즐리와 판다, 아이스 베어가 샌프란시스코 베이 에어리어에서 사람들처럼 음식을 구매하고 사람들과 친구 관계를 맺거나 인터넷 상에서 유명해지기 위해 노력하는 등 사람들과 함께 지내기 위해 갖은 시도를 하면서 일어나는 일을 그린 작품이다. 그들의 목적은 그리즐리의 경우 더 많은 사람들과 친해지기, 판다는 여자친구 사귀기 정도. 하지만 캐릭터의 성격상 잘 될 것 같지가 않은데..."
1959,갓 오브 하이스쿨,TV_Show,2020,8.7,23min,액션,SF,판타지,"Kentaro Kumagai, Daisuke Namikawa, Yuki Kaida, Asami Tano, Kenji Hamada, Chikahiro Kobayashi",Tatsumaru Tachibana,"전국, 전세계 고등학생 중 가장 쎈 녀석을 뽑는 대회가 열린다. 허구 100% 막장 액션의 끝!! 기대하시라!!!"
1962,설국열차,TV_Show,2020,8,47min,SF,스릴러,액션,"Mickey Sumner, Alison Wright, Annalise Basso",Jennifer Connelly,"2020년 4월 TNT와 Netflix에서 방영을 시작한 SF물. 봉준호 감독의 영화 설국열차의 시점보다 10년 앞선 2021년을 배경으로 한다. 지구가 얼어붙어 불모의 땅으로 변한 지 7년. 살아남은 인류라곤 기차에 올라탄 사람들뿐이다. 춥고 배고픈 사람들이 바글대는 빈민굴 같은 꼬리칸, 그리고 선택된 사람들이 술과 마약까지 즐기며 호화로운 객실을 뒹굴고 있는 앞쪽칸. 열차 안의 세상은 결코 평등하지 않다. 살아남으려면 끝없이 달려야 한다. 마지막 인류를 싣고 선로를 따라 순환하는 열차. 조금만 미끄러져도 파멸이 다가온다. 그래도 혁명을 포기할 수는 없다. 그들의 목적지는 어디일까."
1965,개미는 오늘도 뚠뚠,TV_Show,2020,,19min,RealityTV,,,"DinDin, Lee Mi-joo, Onew",Noh Hong-chul,"개미 지망생 1020 주린이들을 위한 뚠뚠한 현실사 교육 프로그램! 손절의 아이콘, 망투자의 귀재 노홍철과 함께 하는 알기 쉬운 경제 레벨 떡상 프로젝트"
1968,퀸스 갬빗,TV_Show,2020,9.5,56min,드라마,스포츠,,"Bill Camp, Marielle Heller, Moses Ingram, Chloe Pirrie, Marcin Dorociński, Thomas Brodie-Sangster",Anya Taylor-Joy,"1950년대 말, 버려져서 켄터키의 한 고아원에 맡겨지는 어린 베스 하먼. 주 정부가 어린이들에게 진정제로 제공하는 진통제에 중독되는 과정에서, 베스는 체스에 대한 놀라운 재능을 발견한다. 자신의 문제들에 시달리면서, 중독성 있는 약물과 강한 집착에 힘입은 베스. 소녀는 남성이 지배하는 프로 체스 세계의 전통적인 경계를 정복하겠다는 의지를 불태우면서, 엄청난 기술을 가진 매력적인 외톨이로 변신한다. 그녀는 인생의 전부인 꿈을 이룰 수 있을까."
1969,헬'S 키친,TV_Show,2005,7.7,44min,RealityTV,,,,Gordon Ramsay,"지옥의 주방이 열리면 살벌한 전쟁이 시작된다. 경쟁에서 지면 한 명씩 퇴출. 하지만 극강의 요리 실력을 증명해 최종 우승하면 호화 레스토랑에서 일할 기회가! 독설가로 유명한 영국의 스타 셰프, 고든 램지가 진행하는 리얼리티 쇼."
1974,비밀의 숲,TV_Show,2017,9.3,1시간 6분,드라마,스릴러,범죄,"Cho Seung-woo, Bae Doo-na, Lee Jun-hyuk, Yoon Se-ah, Jung Sung-il, Choi Jae-woong",Park Hyun-seok,"감정을 느끼지 못하는 외톨이 검사 황시목이, 정의롭고 따뜻한 형사 한여진과 함께 검찰 스폰서 살인사건과 그 이면에 숨겨진 진실을 파헤치는 내부 비밀 추적극. 처음엔 검찰 조직 내부의 비리에서 촉발된 것으로 보였던 사건은 범인의 의도도, 향방도 알 수 없는 미궁에 빠지는데..."
1977,시그널,TV_Show,2016,9,1시간 11분,범죄,SF,스릴러,"Lee Je-hoon, Kim Hye-soo, Cho Jin-woong, Jang Hyun-sung, Jung Hae-kyun, Kim Won-hae",Kim Won-seok,"간절함이 보내온 신호 ""우리의 시간은 이어져있다."" 현재의 형사들과 과거의 형사가 낡은 무전기로 교감을 나누며 장기 미제사건을 다시 파헤친다. 본의 아니게 연예인 스토킹 혐의로 경찰조사를 받게 된 해영은, 그날 밤 경찰서 한 구석에서 낡은 무전기 하나를 발견한다. 무전기를 통해 해영에게 말을 건네는 ‘이재한’이라는 이름의 형사. 놀랍게도 그 사람은 15년 동안 미제로 남아있던 김윤정 유괴사건에 대한 단서를 가르쳐주는데..."
1981,"나만 믿고 따라와, 도시어부",TV_Show,2017,,1시간 50분,RealityTV,,,Jang Do-yeon,Lee Deok-hwa,자타공인 연예계를 대표하는 낚시꾼들이 자신들만의 황금어장으로 함께 떠나는 낚시 여행 버라이어티 프로그램
1985,원펀맨,TV_Show,2015,9.5,24min,액션,코미디,애니메이션,"Kenjiro Tsuda, Aoi Yuki, Hiroki Yasumoto, Saori Hayami, Makoto Furukawa, Kaito Ishikawa",Kazuhiro Yamaji,"취업활동이 막힌 청년 ‘사이타마’는 어느 날 거리에서 날 뛰던 괴인으로부터 턱이 갈라진 소년을 구한다. 그때 ‘히어로가 되고 싶다’는 어린 시절 꿈을 떠올리며 취업을 그만두고 히어로가 되는 것을 결의한다. 3년간의 특훈으로 어떠한 적이라도 일격에 쓰러뜨릴 수 있는 무적 파워를 손에 넣지만, 그 보상으로 머리카락을 전부 잃게 된다. 하지만 너무 강해진 나머지 어떤 강적을 상대해도 원펀치로 끝내 버렸다. ‘압도적인 힘이란, 재미없는 거야’ 라는 생각을 하며 긴장감을 잃고 무기력한 나날을 보내던 사이타마 앞에 새로운 적들은 끊임없이 나타나는데…오늘이야 말로 진심을 다해 싸울 수 있을 것인가?"
1988,이태원 클라쓰,TV_Show,2020,9,1시간 9분,드라마,로맨스,,"Park Seo-jun, Kim Da-mi, Kwon Na-ra, You Chea-myung, Ahn Bo-hyun, Kim Dong-hee",Kim Seong-yoon,"불합리한 세상 속, 고집과 객기로 뭉친 청춘들의 ‘힙’한 반란이 시작된다. 세계를 압축해 놓은 듯 한 이태원. 이 작은 거리, 각자의 가치관으로 자유를 쫓는 그들의 창업 신화. 박새로이는 무릎 한 번을 꿇지 못해서 고등학교 중퇴, 전과자가 되었다. 재벌의 갑질로 인해 꿈, 가족 모두를 잃고 끝없는 나락 속에서 우연히 걷게 된 이태원 거리. 다양한 인종, 느낌 있는 이국적인 건축물, 자유로운 사람들, 각국의 맛있는 요리들. 세계가 압축된 듯한 이태원에서 자유를 느낀 그는, 다시금 희망을 품고 반해버린 이곳 이태원 골목에서 뜻이 맞는 동료들과 창업을 시작한다."
2003,킹덤,TV_Show,2019,9.1,48min,액션,SF,스릴러,"Bae Doo-na, Kim Sang-ho, Kim Sung-kyu, Jun Suk-ho, Kim Hye-jun, Park Byung-eun",Ju Ji-hoon,"2019년 1월 Netflix에서 방영을 시작한 좀비물. 병든 왕을 둘러싸고 흉흉한 소문이 떠돈다. 왕에게 이상한 일이 벌어지고 있다는 걸 알게 된 왕세자 이창이 왕을 진료한 의원을 찾아 나선다. 어둠에 뒤덮인 조선, 기이한 역병에 신음하는 산하. 동래 지휼현에 왔다가 역병의 실체를 보게 되고, 호위무사인 무영과 함께 이 병이 전국적으로 퍼져나가는 걸 막기 위해 싸운다. 정체 모를 악에 맞서 백성을 구원할 희망은 오직 세자뿐인데..."
2012,D.P.,TV_Show,2021,9,1시간 2분,액션,,,"Jung Hae-in, Koo Kyo-hwan, Kim Sung-kyun, Son Suk-ku",Han Jun-hee,탈영병을 잡는다. 이등병 준호에게 떨어진 새로운 임무. 그는 탈영병들을 추적하며 지독하게 고통스러운 현실을 마주한다. 그리고 아무리 도망쳐도 벗어날 수 없다는 것도 알게 된다.
